electra-0,electra-1,xlnet-0,xlnet-1,bert-0,bert-1,target
5.646898,-4.87873,5.3537655,-4.83865,5.131937,-5.1809263,0
4.120449,-3.51185,3.6682856,-3.4735124,4.2161846,-4.3366094,0
5.563391,-4.77413,5.381319,-4.8445883,4.9959345,-5.0299525,0
4.309698,-3.72895,0.7195577,-1.0372323,3.8180106,-3.6880105,0
4.457341,-3.8837,3.6280727,-3.437213,3.749631,-3.9025652,0
5.057234,-4.38871,5.069144,-4.768154,4.81208,-4.913008,0
5.619467,-4.8366,5.2134356,-4.864383,5.1300063,-5.1443677,0
4.635661,-3.99633,4.766354,-4.55544,4.13791,-4.2809043,0
-1.65534,1.353117,-1.5951796,1.340681,-1.8075846,1.8337964,1
-1.33677,1.078932,-2.0692098,2.0517778,-1.8897991,1.9286742,0
3.740925,-3.18383,2.3227165,-2.555795,2.9352798,-3.117775,0
3.71144,-3.15476,3.9729233,-3.7532547,3.8502774,-3.9586291,0
5.321183,-4.59633,4.936561,-4.6831584,4.612795,-4.6392007,0
5.528265,-4.74659,5.3597,-4.8618603,4.831661,-4.8888254,0
3.892213,-3.37276,2.2026236,-2.2798746,2.8812327,-2.876755,0
5.377371,-4.56904,5.260587,-4.844308,4.8151875,-4.814479,0
3.940914,-3.38293,2.361114,-2.4020274,4.4436426,-4.539772,0
5.123444,-4.40249,5.2473087,-4.8227057,4.4692807,-4.4851084,0
-2.57794,2.237349,-1.7919462,1.7033103,-1.671043,1.816458,0
-1.9839,1.676776,-1.4217314,1.1807933,-1.5631967,1.7772661,1
3.92505,-3.3504,4.6456275,-4.4059205,4.5138984,-4.6594615,0
0.148366,-0.17979,-2.2553778,2.152561,0.45290703,-0.36678025,1
5.482972,-4.73349,5.362448,-4.8555665,4.951176,-5.017002,0
-2.15693,1.913266,-2.932391,2.8934186,-1.6896173,1.7035198,1
-2.08873,1.713087,-0.1873083,-0.040004198,-0.28322205,0.44929796,0
2.75594,-2.41076,4.035591,-3.6936343,3.7696352,-3.8111138,0
5.062968,-4.40997,3.8434017,-3.728292,2.7103398,-2.4133794,0
2.33119,-2.05132,2.3205416,-2.4681997,1.8496525,-1.9858196,0
4.571873,-3.95552,4.1266127,-3.8909621,4.5736265,-4.705941,0
4.071696,-3.53883,4.604581,-4.2936854,3.8381078,-4.0042667,0
-2.48892,2.193862,-2.7136827,2.7282472,-2.750507,2.9415646,1
-3.18883,2.775139,-3.4060705,3.1924043,-3.4523487,3.578981,1
-1.88581,1.557072,-1.5576005,1.3425062,-1.5166532,1.5211148,1
5.576725,-4.80194,5.388909,-4.8687963,4.991105,-5.0163417,0
5.574699,-4.83288,5.3769755,-4.861601,5.023351,-5.031336,0
4.893776,-4.23817,5.1383414,-4.777207,4.2990055,-4.3188267,0
-3.0572,2.708322,-3.0477977,2.9354293,-3.1030471,3.2157056,1
1.378622,-1.21142,-0.5820472,0.35019472,-0.44834188,0.57099193,0
5.152866,-4.39988,5.356258,-4.883291,4.1752796,-4.2435265,0
5.604887,-4.85122,5.3655214,-4.8354936,5.0677085,-5.114257,0
5.574853,-4.76659,5.3397975,-4.875335,4.62478,-4.7360783,0
2.768108,-2.38811,3.1012855,-3.1231558,3.2839608,-3.3532987,0
3.917643,-3.39454,2.5729806,-2.66104,3.4306948,-3.5790086,0
-2.55661,2.28288,-2.832053,2.8243332,-2.7673316,2.8709,1
5.482395,-4.7155,5.2810802,-4.8692975,5.021868,-5.026121,0
2.571128,-2.19219,3.1108172,-3.0468872,4.6040835,-4.5774174,0
-1.23571,0.967692,-1.2098567,0.9536842,0.42782477,-0.29641712,1
5.689516,-4.91512,5.29807,-4.8566656,5.1043487,-5.152771,0
4.727056,-4.05596,4.6933103,-4.431534,4.7742386,-4.796926,0
5.398439,-4.63987,5.0413165,-4.6884203,4.9041715,-4.917771,0
5.026748,-4.32914,4.9693356,-4.6748643,4.647822,-4.730254,0
4.933602,-4.26022,4.970447,-4.628085,4.1835136,-4.2676535,0
3.567199,-3.10675,3.7669687,-3.585615,3.4984775,-3.6692345,0
2.652004,-2.30136,2.5964413,-2.6315207,4.0587544,-4.1955214,0
-1.21983,1.016678,-0.88949156,0.6703022,0.5108619,-0.51752883,0
-1.68702,1.378894,-1.5042531,1.304898,-1.1997296,1.3554617,1
5.654602,-4.87483,5.373552,-4.8396,4.849669,-4.847878,0
-0.81569,0.642359,-1.3251002,1.0983435,-0.96210074,1.2642205,0
4.694027,-4.0523,3.6826236,-3.5465026,4.1734686,-4.3429604,0
-1.05513,0.84337,1.9402248,-2.1642542,1.261911,-1.2663629,0
4.166054,-3.64425,4.2643533,-4.0219417,4.0865307,-4.2281466,0
-2.01536,1.726371,-2.0007658,1.9684813,-1.3383379,1.59463,1
5.614833,-4.79355,5.231085,-4.750511,4.991877,-4.995186,0
-2.83863,2.586416,-3.5628178,3.318239,-2.83607,2.883172,1
5.580631,-4.77856,5.357638,-4.843788,4.9540367,-5.0385256,0
-1.43987,1.17577,-1.9047511,1.8413297,-1.9127226,1.9219165,1
-2.87124,2.585242,-2.8809912,2.8517478,-2.888262,2.9669685,1
0.44357,-0.45996,1.0670099,-1.2776568,0.7866459,-0.74144036,1
5.131858,-4.40123,4.6543813,-4.394446,5.0583324,-5.0644045,0
-2.72236,2.39619,-2.1606998,2.0970817,-2.476342,2.5702236,1
-1.72004,1.61306,1.6560568,-1.9465892,-1.3982626,1.6548736,0
-3.52134,3.188039,-3.1582284,2.9994373,-3.2225413,3.2310114,1
3.099388,-2.72629,0.3246139,-0.61491704,2.3623998,-2.4313517,0
1.386524,-1.24519,0.08948961,-0.32264948,2.5028408,-2.4151025,0
-1.052,0.87198,-0.83036673,0.60702753,-0.91808933,1.1069672,1
-2.11784,1.813606,0.61568236,-0.9563197,-1.1971835,1.3644654,1
-1.75431,1.510681,-1.5632497,1.40459,-1.5088209,1.7048312,1
2.636876,-2.26877,-2.135254,2.052713,0.26527932,0.060926404,0
-1.83951,1.538444,1.6500412,-1.7660887,2.7950006,-2.7352018,0
5.682874,-4.88863,5.327907,-4.8885574,5.0476785,-5.1404977,0
4.80153,-4.10173,4.2737007,-4.087582,4.827981,-4.8338165,0
4.122978,-3.50087,3.8166914,-3.5751905,3.0032077,-2.7697406,0
-2.34785,2.05219,1.3118557,-1.5445263,-1.4976827,1.61632,1
-2.97468,2.630978,-2.2826111,2.153233,1.4036789,-1.4978833,1
5.029189,-4.33486,4.2921553,-4.0874844,4.2082267,-4.363861,0
1.732818,-1.39166,1.1472722,-1.3381941,3.1709352,-3.1944332,0
5.542572,-4.75543,5.281101,-4.8677583,4.753637,-4.8325086,0
-1.44137,1.156902,0.7852081,-1.0791131,0.6713772,-0.48334125,1
4.112553,-3.57106,4.6475344,-4.4292674,4.2311406,-4.347199,0
2.535839,-2.19086,2.5682456,-2.5152664,1.085166,-1.0673921,0
-2.56818,2.320206,-1.639861,1.4822009,-1.8774874,1.9478464,1
-1.80578,1.580877,-1.6254412,1.4404422,-2.3731804,2.422023,1
-1.3838,1.125658,-1.6851084,1.4868026,-1.6904448,1.8139093,1
-1.66637,1.398905,-1.7760077,1.5850656,-1.742904,1.7346939,1
-1.00747,0.864402,-0.49046135,0.19974864,-0.44470897,0.5193937,1
-1.37996,1.091904,-0.43119392,0.12195643,-0.10209503,0.14979085,1
5.293643,-4.53982,5.0275836,-4.714057,4.4086313,-4.421574,0
5.411229,-4.64818,4.9677606,-4.674685,4.6355753,-4.7176,0
-0.80535,0.613867,-0.8858924,0.7051833,0.91649014,-0.8615102,0
-3.25311,2.945005,-2.236513,2.156202,-2.2348309,2.2867167,1
-2.65498,2.328893,-2.7077956,2.7233036,-2.3351903,2.375997,1
1.507198,-1.35277,2.1157014,-2.229661,0.9241799,-0.893287,1
1.592554,-1.40705,1.5970572,-1.7753621,3.7055829,-3.763234,0
1.915339,-1.66944,1.4866,-1.7644972,2.7894454,-2.889742,0
5.019884,-4.34158,4.970202,-4.6276765,4.929805,-4.986509,0
5.356282,-4.63993,5.1270847,-4.7868385,5.0568266,-5.1343527,0
2.01258,-1.78683,-0.046292808,-0.27027723,0.65643275,-0.61823326,0
0.234142,-0.24763,-0.16745165,-0.09841433,0.03370741,0.11338497,0
4.973544,-4.25606,4.796249,-4.49589,4.3720345,-4.6029706,0
4.991388,-4.27623,5.1595263,-4.7589,4.3728476,-4.4971447,0
5.450669,-4.70665,5.3394294,-4.885503,4.9351587,-5.0164547,0
5.62856,-4.8567,5.3294244,-4.852942,4.867792,-4.8523693,0
3.529018,-3.05627,3.3116305,-3.243747,2.6190286,-2.806674,0
-3.02887,2.61795,-2.2782643,2.1184964,-3.0839982,3.188211,1
4.943621,-4.19409,4.566511,-4.2978296,4.7811313,-4.9214697,0
4.51504,-3.88537,3.4159446,-3.3324738,2.3987384,-2.2530384,0
2.795373,-2.43803,2.6781366,-2.6675277,2.345696,-2.4264472,0
1.894675,-1.71974,1.4427253,-1.6559904,0.59373873,-0.4696408,1
5.362035,-4.62476,5.298312,-4.9154654,4.9543867,-5.0054927,0
1.687687,-1.43569,2.212492,-2.3673832,2.6247544,-2.7610397,0
5.016504,-4.29999,4.7529726,-4.4943757,5.0119267,-5.050441,0
4.992803,-4.24479,4.3145065,-4.065015,2.9598846,-2.920887,0
-1.43195,1.105736,-0.67042124,0.3823459,-0.64529777,0.90625346,1
-2.28225,2.008522,-2.6169853,2.462689,-3.0652516,3.2180648,1
-2.0141,1.73437,-2.1781049,2.0587997,-1.8898592,1.9207234,1
-1.66906,1.46171,-2.5469213,2.5406141,-2.7635388,2.8050022,1
4.661643,-3.98002,2.4652438,-2.5400248,2.9593964,-2.8449209,0
-1.81817,1.495288,-1.8248986,1.6584702,-1.9288312,2.0710762,1
-2.44082,2.0922,-2.6181304,2.4790223,-2.8295774,2.8709247,1
3.895562,-3.35312,3.4876513,-3.3208365,3.7874482,-3.835074,0
-2.75433,2.408598,-2.6721015,2.6700974,-2.5935125,2.7788432,1
-2.35806,2.084629,-2.3241072,2.20742,-1.78826,1.916895,1
-2.91698,2.594043,-2.0561984,2.0180397,-2.230967,2.2970948,1
4.04656,-3.48867,3.0180807,-2.9318976,2.574646,-2.6713774,0
5.058355,-4.3605,5.1997705,-4.7360888,4.3718996,-4.486788,0
-2.5211,2.142699,-1.940306,1.7583873,-2.6629765,2.770585,1
-2.08707,1.77566,-2.0620108,2.022949,-1.7457612,1.8885252,1
3.3466,-2.92618,2.4382281,-2.4051394,2.576214,-2.548879,0
5.599702,-4.79256,5.343555,-4.850034,4.995254,-5.0052342,0
-0.36424,0.245099,1.0890086,-1.3496909,1.0999528,-1.2821852,1
-3.1843,2.908136,-3.5903468,3.379764,-2.9364078,3.0308485,1
4.625845,-3.98851,4.134446,-3.8569286,2.2636323,-2.3974206,0
3.913055,-3.38001,3.4666605,-3.3211513,2.985535,-3.0329113,0
3.75614,-3.25496,4.4773602,-4.2270765,3.6459892,-3.6156957,0
2.393036,-2.10451,2.285945,-2.4221694,4.119357,-4.220892,0
4.451899,-3.81133,4.3518095,-4.0393353,3.961054,-4.0707073,0
4.277747,-3.73959,3.9908602,-3.7362177,3.267899,-3.18701,0
-2.70674,2.402919,-2.585507,2.5512416,-2.814388,2.922934,1
-3.33532,3.020203,-3.2104177,3.076432,-2.8371992,2.947195,1
3.203444,-2.80296,3.0186653,-3.0149472,3.1453137,-3.2983074,0
5.640425,-4.81978,5.2966533,-4.8816667,4.898532,-4.9641643,0
-0.07918,0.028517,-1.8330823,1.6510599,-1.0803443,1.2844145,1
-2.17077,1.907647,-1.4605902,1.2470466,-2.2428613,2.3301718,1
5.428051,-4.71168,5.329151,-4.8624144,4.868459,-4.8861737,0
4.57413,-3.9466,4.8984947,-4.5357456,3.9716823,-4.129083,0
1.907561,-1.66236,1.5096265,-1.8437027,0.5689531,-0.40533432,0
-2.3178,2.025602,-2.578813,2.5345256,-2.663171,2.698099,1
5.127573,-4.40051,5.1420603,-4.823556,4.7569966,-4.906918,0
5.602521,-4.81428,5.2650666,-4.860824,5.1228085,-5.1377735,0
-3.22969,2.937451,-3.0696952,2.9344015,-3.3877134,3.3168085,1
4.135766,-3.605,4.0123396,-3.8540218,3.6920807,-3.5976512,0
-0.71295,0.674996,-1.2757338,1.0897732,0.41527444,-0.39256468,1
2.098959,-1.80461,3.648791,-3.5403605,2.3250809,-2.4171982,0
3.851707,-3.33726,3.391683,-3.3411107,2.775624,-2.908224,0
4.275786,-3.68309,3.6862628,-3.4499574,0.54217374,0.030929659,0
-1.49567,1.226004,-1.111655,0.88091415,-2.5146554,2.5681157,0
2.268282,-2.00623,0.56055486,-0.77465755,2.0411367,-2.2336679,1
4.57658,-3.92841,4.844893,-4.518726,4.3532667,-4.4580984,0
4.669057,-4.06302,3.3355913,-3.3020566,4.3294225,-4.491025,0
5.094972,-4.41211,3.9921105,-3.7222931,4.391074,-4.464816,0
-2.63068,2.296462,-2.657787,2.5575073,-1.3918281,1.6759446,0
-3.13721,2.81383,-3.4469693,3.2474794,-3.068014,3.2342482,1
5.493527,-4.65113,5.1379957,-4.751927,4.9712586,-5.008457,0
3.116143,-2.6253,3.0668507,-3.0428545,3.121465,-3.1973066,0
1.954441,-1.66314,0.83100504,-1.0442626,3.2768946,-3.3099377,0
1.459752,-1.32206,1.205335,-1.4793421,2.1682658,-2.408679,0
2.950043,-2.56737,2.9890118,-2.8198354,4.200733,-4.2825828,0
-3.36178,3.025739,-1.956062,1.8463742,-3.2617025,3.5209455,0
-2.6801,2.340357,-2.6267524,2.3318734,-1.9840428,2.1440375,1
-2.67155,2.383734,-1.5835378,1.4528868,1.0474755,-1.0868068,1
-3.18933,2.847195,-3.0540326,2.9879022,-2.1877115,2.2842727,1
-3.41959,3.063618,-2.7000568,2.6372285,-3.1541593,3.3484333,1
-1.79106,1.545213,-2.0700681,1.9144235,-2.363926,2.3432047,1
2.475502,-2.18618,1.9801368,-2.260969,2.4652722,-2.47882,0
-1.42451,1.222948,-0.734184,0.6184079,0.8409882,-0.9788937,1
3.471343,-3.00207,3.3920352,-3.2737532,2.412385,-2.4564857,0
3.815884,-3.35511,4.0779333,-3.846393,3.4761443,-3.535283,0
4.035259,-3.49433,3.8984237,-3.7639499,3.1362104,-3.1951888,0
-2.25357,1.947288,-2.6166725,2.2563539,-2.716051,2.863044,1
5.527078,-4.79552,5.2284107,-4.834978,4.9463596,-4.9686418,0
3.163088,-2.75485,2.2399714,-2.394365,4.1707034,-4.289183,0
-2.9205,2.637819,-3.0866985,3.0064478,-2.3899803,2.5115602,1
-2.66297,2.396903,-3.566913,3.3123808,-3.11871,3.267765,1
2.238538,-1.99843,-1.1937001,0.95286953,-2.0837014,2.1795254,1
3.820409,-3.30504,1.9586208,-2.0340416,0.5601607,-0.16297072,1
-2.11834,1.743199,-1.0655555,0.8411079,-0.63686454,0.93687993,1
3.860389,-3.3252,3.5016184,-3.3318555,4.315291,-4.354554,0
-3.21924,2.900986,-3.4064424,3.19963,-3.1244678,3.25414,1
-2.12655,1.826579,-1.7629576,1.6207078,-2.4560504,2.5072298,1
-2.32929,1.993781,-2.6375728,2.6171854,-2.4038432,2.493258,1
-2.6409,2.324979,-1.8953965,1.7441982,-2.6156695,2.6502786,1
-2.75628,2.433887,-2.6361308,2.5098264,-2.3839571,2.515549,1
3.539007,-3.03039,0.45121518,-0.70212406,4.2908382,-4.48367,0
4.785958,-4.17307,4.9116344,-4.5475516,5.0193954,-5.0914693,0
5.626244,-4.81731,5.371614,-4.8575754,5.12081,-5.148986,0
-2.67864,2.350808,-2.3288746,2.2556448,-1.5814238,1.5665387,1
4.914794,-4.24257,5.166064,-4.8004565,4.9237103,-4.938364,0
4.71883,-4.07803,3.9764128,-3.8136861,3.5567217,-3.6774135,0
-1.26516,1.115227,-1.8232876,1.6398563,-2.0931084,2.119353,1
5.400366,-4.67158,5.2897186,-4.8592277,4.8860006,-4.922078,0
-2.76652,2.455707,-2.6232588,2.602826,-2.4234457,2.4786367,1
1.837361,-1.62471,0.26720494,-0.60232675,2.887755,-2.9010792,0
0.279415,-0.31215,-1.2979116,0.9883318,1.3614223,-1.2362438,0
4.21139,-3.53876,4.6086645,-4.3762846,2.4504423,-2.0926328,0
5.643729,-4.86463,5.328056,-4.863,5.0608892,-5.076775,0
-1.93712,1.664299,-1.3500077,1.1242645,-1.4899129,1.6445643,1
4.471458,-3.83062,3.365627,-3.2809324,4.360407,-4.3752384,0
1.744729,-1.36319,1.383862,-1.5200413,2.5150654,-2.1207595,0
4.252895,-3.66633,5.156567,-4.787638,4.1190233,-4.127703,0
3.945997,-3.34038,2.6105516,-2.7020001,1.828753,-1.9427111,0
1.406143,-1.27445,-0.5171355,0.33112255,-0.08693948,0.3289682,0
-2.72916,2.415845,-2.6987932,2.665529,-2.6951764,2.7800894,1
-1.73965,1.462347,-2.1274514,2.0427835,-1.5999668,1.8009722,1
5.598019,-4.76638,5.236356,-4.8316846,4.60143,-4.7909894,0
3.379345,-2.97758,2.751534,-2.8036947,4.071174,-4.178259,0
4.583515,-3.99684,4.3183694,-4.0696325,4.208531,-4.324572,0
-3.32662,2.982441,-3.1742454,3.0304937,-2.9715912,3.1096418,1
-3.19007,2.908421,-3.4877992,3.2730622,-2.9818983,3.1341395,1
4.097614,-3.46567,4.9669986,-4.6316957,4.66352,-4.729762,0
4.975399,-4.24919,4.9318304,-4.663861,4.6836185,-4.739496,0
5.332785,-4.61613,5.3597836,-4.8550725,4.995994,-5.0171185,0
-3.43202,3.157671,-2.1881316,2.0141428,-2.8217745,2.8777218,1
4.955458,-4.28027,4.996948,-4.6257467,4.2202673,-4.4315734,0
-2.61082,2.313646,-2.6408656,2.4284453,-2.541551,2.6274836,1
3.640468,-3.15181,2.370769,-2.4051728,4.5234904,-4.5591245,0
4.568259,-3.96003,4.8641467,-4.5257325,4.324324,-4.42285,0
5.258779,-4.49868,4.958664,-4.5742826,4.4468555,-4.5842657,0
5.396465,-4.63727,4.7586665,-4.47321,4.92218,-4.9788136,0
-2.85529,2.569701,-3.5650494,3.3248336,-3.2762218,3.377953,1
5.550774,-4.73761,5.1523433,-4.780803,4.782453,-4.7836366,0
-1.71179,1.484392,-1.3915166,1.1902368,-2.3094604,2.3216796,1
-2.28377,1.972423,-1.9604785,1.810556,-2.7490916,2.7742488,1
4.41954,-3.82924,3.79308,-3.6597118,3.1122477,-3.0939455,0
-2.36997,2.082116,-1.7297091,1.5653181,-2.48569,2.6071372,1
4.37503,-3.79553,4.4777246,-4.3165116,4.149257,-4.2507195,0
4.291592,-3.67813,3.538358,-3.3099823,4.102993,-4.1361194,0
3.300849,-2.85873,3.5361784,-3.4225838,4.044105,-4.094302,0
4.736077,-4.00341,4.5139103,-4.2533326,4.783638,-4.8764467,0
3.714027,-3.20233,3.1891265,-3.1342776,3.4254353,-3.5090933,0
-1.63737,1.386172,0.99086976,-1.3667992,-1.3862966,1.5711709,0
-1.79368,1.554237,-1.8214465,1.6615193,-2.104703,2.1530702,1
-3.22021,2.857098,-3.1839044,3.0563426,-2.789561,2.8750317,1
3.000979,-2.58185,2.5729856,-2.6261835,3.1898596,-3.1959558,0
4.980488,-4.29348,4.3826523,-4.1420736,4.847741,-4.866883,0
3.654712,-3.15493,4.022894,-3.8049304,3.148358,-3.202303,0
5.462353,-4.72748,5.3199973,-4.8932724,4.791811,-4.7994275,0
-3.31476,3.04194,-2.7195513,2.7571518,-3.105196,3.128596,1
-3.09782,2.861907,-1.9484082,1.8829776,-2.366802,2.4951844,1
4.200187,-3.66691,3.7175748,-3.5937517,4.134464,-4.186228,0
-2.23705,1.937598,-1.9809633,1.84632,-2.4799986,2.6646287,1
2.64733,-2.30382,0.33373722,-0.61019546,1.0448546,-1.0227983,0
3.88403,-3.37997,3.804153,-3.6018744,4.127768,-4.2654233,0
5.265706,-4.52581,4.8101773,-4.461167,4.317745,-4.411281,0
5.320844,-4.5551,5.304547,-4.8551717,4.8594556,-4.8931956,0
3.633167,-3.13813,4.195027,-3.9102204,3.6496542,-3.5444262,0
4.46516,-3.79826,4.5398526,-4.257395,2.7534342,-2.835668,0
5.190194,-4.44585,3.9340224,-3.7518387,4.255566,-4.3191395,0
-2.09281,1.762386,-1.9485003,1.8406835,-1.9091893,2.0853481,1
0.580168,-0.56267,0.9297756,-1.223455,0.8612956,-0.98170084,0
4.959761,-4.28223,4.985792,-4.666996,4.2701097,-4.442377,0
-2.1095,1.840456,-1.8356725,1.7166033,-2.1956217,2.226338,1
3.461312,-2.99444,3.697833,-3.5051787,3.5753963,-3.6780643,0
-1.79573,1.499637,-1.9545404,1.9244064,-1.8809897,1.9991479,1
5.625573,-4.83727,5.288295,-4.880459,4.8981667,-5.009081,0
3.596698,-3.16593,2.6541276,-2.7716784,3.0613613,-3.0213525,0
4.079855,-3.51591,4.4485164,-4.1658006,4.089802,-4.2181582,0
1.415041,-1.26536,2.0754225,-2.2169182,3.5451956,-3.6783793,0
4.590923,-3.94894,2.869977,-2.7855446,4.1119547,-4.12941,0
-2.66291,2.437758,-2.1808743,2.0783353,-2.2728767,2.2291417,1
5.554179,-4.77155,4.322036,-4.1204143,4.4532743,-4.4612703,0
-2.26977,2.0433,-1.7827296,1.5872383,-2.0370526,2.1735778,0
-2.18108,1.960705,-1.6145871,1.42852,-1.6202208,1.7557168,1
-1.65634,1.336528,-0.9733819,0.753051,-2.3992453,2.365623,0
2.612027,-2.27331,1.869896,-2.031457,2.831749,-2.7209923,0
1.906374,-1.67909,1.774662,-1.8515263,2.2465112,-2.305625,0
5.055864,-4.32939,3.3142009,-3.2385817,4.539753,-4.6589704,0
1.72017,-1.51094,2.5695095,-2.5763118,3.1105764,-3.0899513,0
5.538248,-4.72673,5.3456564,-4.868388,5.017503,-5.053673,0
5.604215,-4.82846,5.3668876,-4.856923,5.0617595,-5.122094,0
5.477164,-4.72291,5.313731,-4.8909674,4.970826,-5.011697,0
5.575655,-4.7987,5.3627825,-4.8723426,4.978618,-5.010834,0
3.667722,-3.13114,2.761591,-2.910715,4.4323335,-4.5346274,0
1.479037,-1.27371,0.039752204,-0.37320107,1.4715887,-1.4675194,1
-3.32894,2.948652,-3.4593136,3.1935298,-3.4374766,3.5695698,1
1.999583,-1.77491,-0.8610693,0.60469514,3.1429536,-3.088851,0
4.432234,-3.8604,3.5231676,-3.3960552,3.4100785,-3.543359,0
-3.37862,3.163614,-2.7609377,2.755329,-2.9107516,3.0366108,1
4.856081,-4.05536,5.350458,-4.888885,4.641975,-4.7058506,0
-1.88588,1.602725,-2.029916,1.9979498,-1.7617899,1.9763972,1
-2.04999,1.738143,-1.4238808,1.2082424,-0.6098839,0.94064987,1
5.447845,-4.71464,5.2900305,-4.8753095,5.0067477,-5.0126,0
-0.54474,0.463408,0.79313,-1.1157129,2.2988486,-2.1846724,1
-2.78688,2.4533,-3.0176163,2.9553733,-2.9712136,3.0867746,1
2.993066,-2.62615,3.9977565,-3.6858015,3.3303776,-3.4948838,0
3.856422,-3.34262,3.8388717,-3.7841372,2.37176,-2.3996422,0
