electra-0,electra-1,xlnet-0,xlnet-1,bert-0,bert-1,target
-4.8558474,4.425032,-3.99309,4.155037,-3.7968898,3.5408385,1
3.1816428,-3.050452,1.767634,-2.69318,1.6920173,-1.5271634,0
2.8305771,-2.7457514,2.111759,-3.19716,2.41294,-2.2389448,0
-3.482342,3.2336187,-3.16528,3.552697,1.5819453,-1.560763,1
-4.863575,4.456883,-4.11115,4.209622,-4.0951414,3.810457,1
-3.4761379,3.2050815,-3.26969,3.635737,-3.749823,3.4222715,1
3.5051653,-3.3473368,-2.59186,3.274786,1.6745888,-1.618584,0
3.02221,-2.9077036,2.045162,-3.1875,2.556226,-2.1984901,0
-4.8154626,4.3747053,-4.09719,4.189978,-4.138176,3.8265548,1
-4.7880764,4.3982663,-4.03756,4.185973,-4.101997,3.823992,1
-3.8135962,3.5098994,-3.81668,4.114808,-3.2718449,3.1328971,1
3.671855,-3.4728801,2.534621,-3.36963,3.9183433,-3.3570921,0
-4.660623,4.2759194,-3.89427,4.034953,-4.1589856,3.7930908,1
3.7386224,-3.5223188,2.380507,-3.36634,2.8725386,-2.3767054,0
-4.648111,4.23634,-4.07176,4.170512,-3.9255261,3.647703,1
-4.058845,3.7157412,-3.82028,4.031807,-3.820419,3.5250986,1
3.8268244,-3.568552,2.40542,-3.38684,3.4990788,-2.9651554,0
-4.8221455,4.388312,-3.91591,4.092066,-3.9584637,3.6352162,1
3.4186108,-3.2442088,2.256516,-3.34517,3.295272,-2.896451,0
3.6260428,-3.422203,1.804578,-2.67267,2.3425984,-2.216931,0
-4.1002183,3.7446692,-2.41364,3.278674,0.8021816,-0.42583197,1
-4.809634,4.372411,-3.91697,4.103398,-3.9363666,3.6423345,1
-1.2766602,1.292547,-3.84985,4.074405,-3.7006571,3.4657862,1
3.656753,-3.4597378,2.395293,-3.38384,3.7277303,-3.2430017,0
-2.7859428,2.6177092,1.158663,-1.95587,-0.923608,0.8364717,1
-2.2987804,2.178654,-2.94791,3.373085,-2.1112542,1.826806,1
-4.3863435,4.0161915,-3.64535,3.959482,-3.6584213,3.414171,1
-4.5993786,4.22609,-3.71834,4.005904,-4.02236,3.6266658,1
-4.6184397,4.2386966,-3.99876,4.150627,-4.085375,3.8031044,1
-2.0570552,1.9830389,-3.26688,3.695188,-3.7298045,3.423905,0
3.7196577,-3.5075212,2.085063,-3.25045,3.5461936,-3.089646,1
-4.8405924,4.4322467,-3.93857,4.141282,-3.9967966,3.6277013,1
-4.1943088,3.8391094,-3.6092,3.831978,-2.788886,2.615434,0
1.6308889,-1.6174933,2.135027,-3.27912,1.9117881,-1.7254912,0
-4.369455,3.9928575,-3.73248,3.951291,-2.558356,2.5522003,1
3.7373579,-3.52563,2.426991,-3.38711,3.7059615,-3.1339366,0
3.513462,-3.336453,2.132459,-3.26032,2.3652925,-2.0521696,0
-4.8023915,4.378102,-3.82572,4.069379,-4.151682,3.7902117,1
3.1269379,-3.0018506,1.726602,-2.68251,1.8694438,-1.285251,0
1.0574826,-1.1104559,-1.18656,1.7675,1.0779146,-0.5520509,1
-4.896595,4.471755,-4.09792,4.209698,-4.1251755,3.8105614,1
-1.8018777,1.7538642,-1.76074,2.532482,-0.8052916,0.6667023,1
2.067958,-2.0511894,2.090559,-3.22901,3.0644236,-2.6387818,0
-4.6667266,4.2441907,-3.9762,4.123577,-3.4953425,3.355961,1
3.7284665,-3.511026,2.305351,-3.36535,3.281744,-2.83559,0
3.0303013,-2.9225812,2.048949,-3.17162,2.624502,-2.290077,0
-4.8440633,4.416927,-4.06975,4.209011,-4.160764,3.7846894,1
3.7680738,-3.5363827,2.322797,-3.3741,2.856799,-2.3527377,0
3.2220914,-3.090209,2.020165,-3.08975,2.7668774,-2.4764035,0
0.6597352,-0.7799487,0.833756,-1.43212,-0.9472555,0.9165711,1
3.63425,-3.4449317,2.041386,-3.09484,3.7695508,-3.2694137,0
-4.542233,4.1561084,-3.88873,4.121559,-3.752456,3.484101,1
-0.232767,0.21552111,1.073571,-1.68311,-1.6705059,1.339431,0
-4.7349925,4.3577657,-3.99733,4.196971,-4.06621,3.72574,1
-4.8646426,4.4446063,-4.02687,4.160143,-4.0756774,3.7154946,1
1.9994512,-1.9798731,1.806416,-2.796,-1.2261851,0.86457366,0
3.249387,-3.1166823,1.975761,-2.98246,3.304338,-2.9551394,0
-4.831311,4.4091525,-4.07246,4.187007,-4.1882772,3.8122897,1
3.0408475,-2.9289064,1.589275,-2.36506,-2.8653178,2.7611287,0
-4.5500145,4.1418123,-3.88236,4.089292,1.2554542,-1.2016329,1
-1.1076963,1.1615347,-3.14064,3.576604,0.517236,-0.2005893,1
-2.7793317,2.6107354,-1.76208,2.424646,-1.5371928,1.25697,1
-4.8745,4.445183,-4.05172,4.209732,-4.16915,3.8034384,1
3.453953,-3.2909,2.168814,-3.31925,3.0731494,-2.7713566,0
3.6574762,-3.4603317,2.268937,-3.37077,3.3601904,-3.0907605,0
-4.833922,4.3974137,-4.04898,4.180363,-4.1180654,3.8315008,1
-4.8702765,4.428298,-4.10301,4.211455,-4.103435,3.8316443,1
3.744394,-3.5258307,2.418502,-3.37905,3.6791127,-3.0828657,0
3.5728548,-3.405402,2.192916,-3.33954,2.9983513,-2.760932,0
-4.8235817,4.389368,-3.95132,4.120461,-3.7403705,3.3762593,1
2.5291893,-2.4432442,1.659151,-2.47297,2.436108,-2.1537998,0
3.4562428,-3.2812502,2.219832,-3.34136,3.4694734,-3.1536732,0
2.283241,-2.23343,-3.50161,3.823844,0.5751203,-0.26845077,0
3.5340083,-3.3621626,2.257875,-3.28834,3.587846,-3.2355976,0
3.6208885,-3.4283526,2.509103,-3.35726,3.7527993,-3.3380628,0
-4.8132896,4.3727784,-3.991,4.18474,-3.5768552,3.4136157,1
3.042705,-2.9028149,1.915002,-2.83427,3.4319224,-2.8934753,0
3.2409542,-3.0972624,2.065508,-3.12379,3.5742939,-3.1250327,0
3.6330714,-3.4410193,2.339395,-3.38837,3.4037218,-2.7704318,0
-3.6559863,3.3787706,-0.47298,1.33797,2.0481737,-1.9084023,1
-3.437496,3.1859426,-1.73676,2.289231,0.39722317,0.056724135,1
3.6439118,-3.4568129,2.257206,-3.37627,3.354567,-2.6953862,0
3.633687,-3.4427547,2.174699,-3.32914,2.7154825,-2.2855844,0
-4.7073045,4.3000336,-3.72079,3.895118,-4.147183,3.7796242,1
1.9229755,-1.905425,1.294026,-2.13634,2.301773,-2.049661,0
3.4993336,-3.3249614,2.503402,-3.34952,3.7143364,-3.1917577,0
-3.2964947,3.0583882,-2.95874,3.422127,-2.9264348,2.8646119,1
-4.856338,4.438692,-4.0516,4.179536,-4.035727,3.653666,1
-4.8482018,4.4165893,-4.06698,4.180517,-3.6947424,3.4992917,1
-4.6457753,4.239961,-3.75143,3.997746,-3.2567232,3.1357307,1
3.2698662,-3.1132483,2.343259,-3.37674,3.5013912,-3.1106822,0
-4.759352,4.334273,-4.05647,4.160142,-4.14304,3.8303714,1
3.7377446,-3.5233972,2.435896,-3.37441,3.6583433,-3.2064314,0
-4.722427,4.3023114,-3.47684,3.8575,-4.1877666,3.784264,1
3.470869,-3.315464,1.848673,-2.80675,2.9336696,-2.6492543,0
2.7298157,-2.6193078,1.762576,-2.68193,0.18781716,0.0061610094,0
-4.337771,3.9636912,-3.38323,3.772288,-3.9787223,3.6348894,1
3.5630014,-3.376137,1.801251,-2.67156,3.358818,-2.821733,0
3.4142861,-3.2320147,1.966383,-3.00268,2.9537203,-2.6532,0
3.6920202,-3.4797864,2.356346,-3.38924,3.1236262,-2.545015,0
3.0405018,-2.9135356,2.097423,-3.17254,2.7455618,-2.4579973,0
-4.8308473,4.3946524,-3.92748,4.145601,-3.9685829,3.6274207,1
3.4682148,-3.2958632,1.994893,-2.98391,3.4619668,-2.90419,0
-0.06767551,0.038482606,1.493845,-2.25195,1.9914067,-1.6766123,0
3.4962547,-3.3141336,2.137682,-3.29558,3.1127045,-2.817542,0
-4.8156843,4.411572,-4.06549,4.209488,-4.149245,3.833104,1
-4.8778014,4.4511876,-4.0775,4.192516,-4.1184163,3.79653,1
-4.7316523,4.303577,-4.06537,4.219296,-4.069291,3.7577267,1
-2.5913076,2.424197,-2.59077,3.108975,1.5747066,-1.3662778,0
-2.2597234,2.1454463,-1.08758,2.082042,-1.5422057,1.161692,1
3.4204352,-3.261635,1.841105,-2.96878,2.6775372,-2.2976508,0
-4.727043,4.297991,-3.88444,4.066052,-3.6316333,3.345756,1
-4.3980117,4.0311894,-3.79986,4.024784,-3.7233624,3.4878612,1
3.5130436,-3.3424385,1.995816,-3.03177,2.6873386,-2.6024654,0
3.5129488,-3.3373373,2.33735,-3.37972,3.3547542,-2.9323545,0
3.0871878,-2.9705782,1.729162,-2.64556,2.2284122,-1.9750439,0
-4.895021,4.4552765,-4.10474,4.223731,-4.138837,3.7942781,1
3.4330835,-3.2832897,2.343509,-3.3937,1.800945,-1.7492381,0
3.74944,-3.5235424,2.410001,-3.37977,3.760829,-3.241996,0
3.365632,-3.209237,2.217528,-3.33744,3.1463559,-2.5701985,0
-4.475325,4.099333,-3.84149,4.101586,-3.9006085,3.557927,0
1.2679119,-1.3110883,1.59969,-2.57782,1.700541,-1.2186333,0
-4.8603106,4.412951,-4.09082,4.210517,-4.0124,3.6561224,1
-3.735703,3.4375665,-3.31642,3.575072,-2.1956847,2.076235,1
-3.8209043,3.5171542,-3.925,4.120662,-3.9192486,3.5922468,1
3.425267,-3.2564592,2.268474,-3.334,3.2576203,-2.8689253,0
3.3172047,-3.1711922,2.045682,-3.1071,2.2528265,-2.0562468,0
2.886533,-2.7711983,2.253139,-3.33376,2.5526342,-2.308841,0
-4.8000884,4.376907,-3.95138,4.158486,-3.1633596,3.1316388,1
-3.8901415,3.5810525,-3.39421,3.700108,-2.5843153,2.4975147,1
-3.1316674,2.9136884,-3.4428,3.752988,-3.3729606,3.1823697,1
-3.9776123,3.65917,-3.18395,3.629815,-3.7342882,3.4174058,1
-2.8524926,2.6708498,-3.81952,4.05278,-1.8373291,1.6132264,1
-2.3015194,2.2090933,-0.80147,1.632645,-2.9868875,2.8850067,1
3.810035,-3.5493898,2.44631,-3.38369,3.6835325,-3.1867018,0
-4.877994,4.4483924,-4.05817,4.178357,-4.11954,3.774933,1
3.405854,-3.2504735,2.100256,-3.21399,2.386043,-2.3156943,0
-1.897917,1.8533857,1.530638,-2.2645,-3.1181164,3.0644035,1
-2.8053577,2.6301827,-2.95671,3.432317,-2.643821,2.558614,1
3.5524516,-3.3855681,2.188604,-3.2613,3.0465147,-2.6205087,0
3.8061936,-3.5837805,2.389297,-3.40511,3.8664267,-3.34615,0
-4.4370484,4.0590615,-2.84444,3.362691,-2.7201219,2.7450867,1
-3.884548,3.5824537,-3.35927,3.664936,1.9004011,-1.9325478,1
-4.878158,4.443161,-4.08497,4.205725,-4.14784,3.8280363,1
-4.8717012,4.4352074,-4.07506,4.204238,-4.1496954,3.8226604,1
3.5881093,-3.4020214,2.2209,-3.32542,3.0717003,-2.876507,0
3.628332,-3.434831,2.099687,-3.26785,2.753965,-2.449784,0
-4.0940976,3.7601168,-3.89866,4.11405,-4.0201416,3.6639905,1
2.8702073,-2.7661371,1.451241,-2.29761,1.1808147,-0.95327127,0
3.8152852,-3.5747583,2.50842,-3.38547,3.1609204,-3.010092,0
3.2350638,-3.1070106,1.573977,-2.43873,1.9534606,-1.9188572,0
3.0546958,-2.9255435,2.187673,-3.29882,3.6202075,-3.1242607,0
-3.1616302,2.938858,-1.08738,2.053619,0.6668216,-0.5089517,1
-4.674313,4.2603807,-3.91236,4.16972,-3.7312255,3.4467764,1
3.4425454,-3.2723212,2.077046,-3.14169,2.0803165,-1.798576,0
3.2906682,-3.1387672,1.854688,-2.88376,-1.6188531,1.5885025,0
-4.3711214,4.004246,-3.36688,3.783582,-3.9600668,3.624223,1
-3.7911248,3.4965868,-3.90754,4.07781,-2.328209,2.3385897,1
3.7116406,-3.4972453,2.119709,-3.22636,3.5152938,-3.1915357,0
-4.6242485,4.2162423,-3.95492,4.111859,-2.8081532,2.7435753,1
-2.9132564,2.7409437,-2.88256,3.430454,-3.7463703,3.441677,1
-2.4561603,2.3361845,-3.32407,3.728651,-2.7512312,2.59334,1
-3.4269238,3.1645446,-3.2438,3.661715,-2.398487,2.3220534,1
3.7369823,-3.5061538,2.403264,-3.39688,3.7069292,-3.190239,0
-4.904844,4.454134,-4.06445,4.198982,-4.113474,3.7605686,1
-4.634531,4.2419095,-4.05234,4.197013,-4.1555014,3.826423,1
3.521767,-3.348377,2.285745,-3.36504,3.4267771,-2.9705746,0
1.81709,-1.808417,-2.30175,2.793017,1.2171271,-0.80777097,1
-4.7712817,4.3271008,-3.95162,4.098923,-4.0768337,3.729548,1
3.5250971,-3.3488398,2.375479,-3.37749,2.3034549,-2.3492122,0
3.5948083,-3.412461,2.219074,-3.32435,3.4494307,-3.0687459,0
-4.7772155,4.345734,-3.9468,4.109305,-4.006829,3.657229,1
-4.0294785,3.6930873,-3.5107,3.879284,-1.7393878,1.4876904,1
-3.249992,2.9943447,-3.11255,3.543203,-2.1171618,2.0461957,1
3.8326814,-3.5813057,2.496309,-3.35722,3.4647787,-2.9174693,0
2.9236112,-2.842725,2.157175,-3.31456,2.4989612,-2.3047426,0
-4.3376317,3.9783676,-4.02153,4.126667,-4.158084,3.8180373,1
-4.5566406,4.1585455,-3.79978,4.032651,-3.5493581,3.3417609,1
3.7165315,-3.4949899,2.327527,-3.35597,3.2606344,-2.9401286,0
3.7842658,-3.5547001,2.522366,-3.34291,3.7931762,-3.330605,0
-1.5907979,1.5665656,-3.55886,3.840024,-1.6927352,1.2048624,1
-4.872824,4.4393573,-4.09768,4.206386,-4.122896,3.8064423,1
-4.4180045,4.0301285,-3.56198,3.865563,-3.3228476,3.18124,1
-4.5708737,4.173804,-3.89787,4.109436,-2.802485,2.6997998,1
3.7071702,-3.4974813,2.186134,-3.33027,3.236018,-2.874181,0
-4.289437,3.9389565,-2.92121,3.284576,1.853723,-1.7364365,1
-1.1220338,1.1201779,-1.71033,2.226055,1.2122386,-0.8113468,1
-4.8175745,4.405726,-4.00032,4.165529,-3.503382,3.3380952,1
3.54996,-3.3689823,2.173742,-3.32194,3.3543024,-3.0051289,0
-4.8414955,4.3870068,-4.01382,4.176531,-4.019424,3.670875,1
1.9308444,-1.9061838,-1.80262,2.583735,-0.7972504,0.84701985,0
3.5739665,-3.377782,2.432118,-3.36808,3.456151,-2.987717,0
2.371198,-2.315674,1.979667,-2.974,2.8034508,-2.526729,0
2.4676406,-2.431244,1.465402,-2.2493,2.444965,-2.0732193,0
3.7436388,-3.5180728,2.243308,-3.34252,3.4534729,-2.9758878,0
3.8001137,-3.563696,2.416191,-3.37197,3.1427093,-2.5833392,0
-4.5169907,4.1288495,-3.99945,4.154563,-3.9803624,3.618933,1
-1.7639964,1.7251587,2.030102,-3.04609,1.739897,-1.6855876,0
-3.678714,3.3897152,-3.68966,3.971508,-4.054542,3.6999779,1
3.7487116,-3.5273254,2.427938,-3.38434,3.3317938,-3.1429114,0
-4.553388,4.153517,-4.04765,4.168284,-4.0577993,3.7618499,1
3.3873389,-3.2263713,2.127033,-3.28072,3.390824,-3.0367565,0
3.4855971,-3.3193452,2.214112,-3.32372,2.3440492,-2.0639806,0
1.7408644,-1.7451714,-0.363,0.804579,0.869334,-0.39155403,1
-1.1577835,1.1894113,1.521992,-2.35559,2.5133185,-2.3884761,0
3.80183,-3.5720675,2.429036,-3.39358,3.798897,-3.298445,0
3.6867878,-3.469315,2.202119,-3.3308,2.128629,-1.8910215,0
-4.6475515,4.226629,-4.08544,4.2062,-3.2741392,3.2130914,1
3.362782,-3.2063775,2.370966,-3.37813,3.738003,-3.3277063,1
2.5108159,-2.4487543,2.038064,-3.13,2.0268204,-1.9941579,0
2.693785,-2.627769,-1.24243,1.879457,2.5160635,-2.275007,1
1.8629713,-1.8661553,-1.46837,2.396657,1.584713,-1.4682395,0
-4.8480773,4.4349556,-4.11132,4.211452,-4.118388,3.8309336,1
-4.067851,3.734671,-3.15089,3.536857,-1.2742058,1.0858085,1
-4.8265324,4.408969,-3.93095,4.135366,-4.0292673,3.661223,1
3.499351,-3.329806,2.390424,-3.39058,3.1927288,-2.8698688,0
-2.4882805,2.3450632,-1.09807,2.186913,-2.5012076,2.3104234,1
-4.736733,4.3218985,-3.77699,4.024924,-3.845542,3.5572052,1
3.5299182,-3.3464499,2.232203,-3.37415,3.3210344,-3.0158005,0
3.254552,-3.1107745,2.250897,-3.33898,2.8196597,-2.2090547,1
-4.47994,4.093081,-3.95225,4.166689,-4.1302886,3.8488362,1
2.8570993,-2.7640216,2.121539,-3.19824,2.2763455,-2.0166438,0
2.7384763,-2.653827,1.93533,-2.89128,2.565208,-2.3215423,0
-4.658139,4.2527924,-3.82078,4.02919,-3.8231716,3.5370655,1
-4.591855,4.195193,-3.88097,4.106652,-3.5730443,3.323426,1
-4.854773,4.42336,-3.96587,4.156894,-4.125211,3.786632,1
-4.758749,4.374695,-3.94913,4.146575,-1.7907968,1.4690942,1
-4.8211956,4.4167333,-4.06449,4.193037,-4.0719266,3.7292283,1
3.4444659,-3.284244,1.892663,-2.87975,2.260708,-1.9278598,0
2.6813142,-2.6045332,1.741705,-2.60082,2.241357,-2.0311334,0
-4.1302385,3.780816,-3.7715,3.998608,-3.9605606,3.5616314,1
-4.1725698,3.827195,-3.9023,4.106161,-3.028857,2.9071355,1
-4.779909,4.3465395,-3.67023,3.872026,-2.2355483,2.2424176,1
3.0726128,-2.9578652,2.174529,-3.25607,2.3325198,-1.960971,0
-4.395701,4.024237,-3.97718,4.135346,-3.5596862,3.3790722,1
3.8118322,-3.5692763,2.401948,-3.40135,2.8682938,-2.410194,0
-3.1359687,2.9166994,-3.23664,3.638383,-2.4922857,2.3423963,1
-4.891478,4.451559,-4.03888,4.194287,-3.822,3.5655813,1
2.3783748,-2.322394,-2.51698,2.96077,-1.8894378,1.8697904,0
-4.802418,4.3779473,-4.03579,4.18757,-3.8872075,3.5765312,1
-4.875742,4.4474163,-4.1086,4.214148,-4.1030507,3.8161857,1
-4.85815,4.4140024,-4.05349,4.190598,-4.08358,3.7553911,1
3.4117708,-3.2496536,2.222767,-3.28361,3.1852999,-2.8945909,0
-4.678405,4.263039,-4.07341,4.1894,-4.1067114,3.8008194,1
-4.883512,4.4443655,-4.06073,4.2057,-4.160227,3.8369274,1
-3.9821222,3.6556983,-3.52667,3.805879,-1.2885697,1.3393314,1
-4.8348336,4.3991675,-3.73516,4.01117,-4.0346518,3.661655,1
-3.5136273,3.2664402,-3.61539,3.897736,-2.07057,1.9388605,1
-4.868234,4.4639845,-4.10355,4.218463,-4.070909,3.8192155,1
1.6513808,-1.622147,0.604397,-0.10105,1.9212617,-1.846399,0
-4.8168144,4.409417,-4.04096,4.197339,-4.1195507,3.7711363,1
-4.8949304,4.463219,-4.07918,4.219333,-4.0265923,3.669496,1
3.7839365,-3.5389557,2.382844,-3.38586,3.5890765,-2.9903316,0
-4.666021,4.2479157,-4.08415,4.202966,-4.0891914,3.7000065,1
-4.7805977,4.352311,-3.9655,4.125073,-4.0955677,3.779817,1
3.7610643,-3.5383368,2.204874,-3.36266,3.7375135,-3.2680748,0
3.7058005,-3.4942186,2.53711,-3.34621,3.936007,-3.3870943,0
-4.8910074,4.4700875,-4.10232,4.220821,-4.114786,3.7964315,1
1.0667007,-1.1188558,2.109941,-3.13344,2.9635181,-2.704264,0
3.5619833,-3.3855245,1.60869,-2.43171,3.5827053,-3.206494,0
-3.2593277,3.0269594,1.752662,-2.62367,-2.342143,2.2681441,1
-0.5144971,0.52892834,0.794332,-1.11254,0.045451358,0.15472214,1
-4.336075,3.9636767,-3.90151,4.098996,-3.875433,3.5518556,1
-4.763388,4.341002,-4.03054,4.178949,-3.2807345,3.1560802,1
-4.7616706,4.333524,-4.09922,4.189193,-4.1018896,3.796741,1
3.4829934,-3.3173065,2.240463,-3.33621,3.4637291,-3.070365,0
3.805934,-3.5731778,2.439379,-3.38705,3.491922,-2.8850226,0
3.0213058,-2.8974736,2.314576,-3.39185,3.3814785,-2.9985766,0
-4.6102753,4.1995115,-3.7071,3.959199,-4.0475755,3.7349918,1
-4.335338,3.973205,-2.92834,3.51606,-0.79638565,0.9322419,1
-4.152785,3.8027525,-3.97654,4.131029,-3.8580565,3.5391178,1
-4.8450174,4.4341855,-4.05651,4.215951,-4.1181736,3.7718747,1
3.6245995,-3.4262178,2.389414,-3.3755,3.1481807,-2.623372,0
-4.743565,4.311786,-4.05981,4.207258,-4.046688,3.7411938,1
3.8325362,-3.576903,2.528372,-3.346,3.3181844,-2.7687807,0
1.9038637,-1.9037229,1.138335,-1.7851,2.5683036,-2.4999185,0
-4.392388,4.0054784,-3.98273,4.165082,-3.663046,3.352043,1
3.6478848,-3.441572,2.460655,-3.3887,3.3143733,-2.9243128,0
-3.156069,2.9382935,-0.84946,1.826446,-2.0050066,1.8446635,1
3.3925035,-3.230156,2.15124,-3.27867,3.0146408,-2.7492788,0
3.8431528,-3.585959,2.442315,-3.35943,3.6763062,-3.2592218,0
-4.8549123,4.409738,-4.02805,4.206909,-4.1328654,3.7453542,1
-4.161526,3.8185678,-3.79544,4.050659,-3.5870786,3.3020227,1
3.8053663,-3.5614712,2.35879,-3.39755,4.029561,-3.4231255,0
3.5843534,-3.4042876,2.353411,-3.37034,3.1116154,-2.6053138,0
3.7674031,-3.549521,2.490636,-3.36385,3.956612,-3.4957793,0
3.2427838,-3.10837,2.403552,-3.37676,3.7528522,-3.1764665,0
3.5045278,-3.3360152,2.214938,-3.33766,3.040152,-2.6877155,0
-4.7571764,4.311906,-3.99252,4.130714,-4.0987344,3.7261448,1
-4.045403,3.7182071,-3.91301,4.104681,-3.3389478,3.1910472,1
-4.8904443,4.452009,-4.06997,4.20113,-4.1243176,3.7563744,1
-4.659311,4.2406936,-4.06895,4.215578,-2.1565154,2.1253033,1
3.7528787,-3.5236402,2.182956,-3.28024,3.050247,-2.678531,0
2.0138338,-1.990034,1.9902,-2.99657,2.1540575,-1.9688432,0
3.4739811,-3.293835,2.15684,-3.31192,3.0447567,-2.62629,0
2.2308977,-2.1877813,2.111842,-3.09778,1.8980634,-1.7236457,1
-4.7260623,4.288624,-4.04488,4.150928,-4.0019426,3.6656873,1
-4.828854,4.413725,-4.0029,4.195981,-3.984938,3.5961246,1
3.6214175,-3.421863,2.495723,-3.38763,3.6268516,-3.1209788,0
-4.6708336,4.267951,-3.88594,4.061083,-3.4022112,3.2716644,1
3.82538,-3.5803251,2.39089,-3.37265,3.4790516,-3.1665654,0
3.1278157,-3.0013378,2.064508,-3.07666,2.5808296,-2.3644607,0
1.223742,-1.2471141,-0.9097,1.789381,1.7585622,-1.632142,0
-4.879455,4.4534082,-4.02584,4.167109,-4.114646,3.7722378,1
-4.8146906,4.378738,-3.62906,3.979592,-3.894173,3.5921035,1
