electra-0,electra-1,xlnet-0,xlnet-1,bert-0,bert-1,target
2.175626,-1.81852,3.350792,-2.85288,1.9369029,-1.4961712,0
3.249699,-2.74918,3.731831,-3.2482,3.077609,-2.539831,0
2.372536,-1.95827,1.966178,-1.64195,3.037701,-2.497567,0
3.335827,-2.80662,3.683231,-3.1348,3.1159294,-2.6203864,0
3.196992,-2.70664,3.415047,-2.89634,3.0984583,-2.5921085,0
-3.84944,3.35252,-4.12005,3.68631,-3.3790276,2.784568,1
2.047218,-1.73779,2.551011,-2.36449,2.0084171,-1.5553136,1
-3.86648,3.367497,-4.48026,3.924305,-3.4399798,2.8286734,1
-2.90276,2.364308,-1.35901,0.857863,-2.087337,1.6805594,1
3.193908,-2.68959,3.5799,-3.14232,3.0867524,-2.5940711,0
1.748767,-1.41635,2.574581,-2.03116,2.1967032,-1.6936101,0
3.09552,-2.56431,3.112624,-2.65707,3.1027741,-2.5916076,0
3.408596,-2.86221,3.812943,-3.23226,3.1459394,-2.6650496,0
-3.24258,2.645431,-2.88062,2.533211,-2.925749,2.4040673,1
3.288984,-2.77708,3.67039,-3.18595,3.098699,-2.584115,0
-3.62498,3.073754,-3.38477,3.043249,-3.3720894,2.7736113,1
-2.57533,2.137351,-2.11535,1.87256,-2.0350711,1.6869898,1
-3.6712,3.197317,-4.36889,3.950501,-3.4190562,2.8259013,1
-3.44551,2.924719,-3.22965,2.776659,-3.4403682,2.8234143,1
2.480117,-2.0844,2.238797,-2.16106,1.0250111,-0.73971564,0
3.088746,-2.60288,0.119912,-0.41033,-0.6651929,0.52996296,0
-3.69616,3.185649,-3.97953,3.533961,-3.3228264,2.7737694,1
2.717433,-2.25086,2.927096,-2.54204,1.727245,-1.3150525,0
-3.74065,3.229054,-3.74856,3.400439,-3.4374218,2.8316176,1
3.31165,-2.77824,3.700427,-3.14922,3.1211686,-2.609031,0
2.027517,-1.68658,2.263635,-1.83968,2.471905,-1.8940413,0
-3.60484,3.044104,-4.09078,3.635628,-3.3816752,2.7900705,1
-0.5819,0.449014,-0.12986,0.014523,2.2670548,-1.7705448,1
-2.51838,2.089234,-2.39238,1.957596,-3.3782842,2.737572,1
2.001787,-1.71328,1.93565,-1.61839,1.2372324,-0.98237795,0
3.215072,-2.69037,3.399745,-2.93774,2.7663255,-2.0861998,0
-1.76066,1.52749,-2.09968,1.328252,3.0985172,-2.578888,1
2.969044,-2.48864,3.121487,-2.54878,2.7873056,-2.181229,0
2.368957,-1.95316,-0.02093,-0.55754,-1.15933,0.9875056,0
2.198488,-1.84039,2.733025,-2.31949,3.0224016,-2.4929662,0
-3.72963,3.220436,-3.7374,3.1369,-3.3745635,2.7742805,1
3.353674,-2.79198,4.071926,-3.50614,3.1076298,-2.5935614,0
3.090417,-2.59376,3.564408,-3.07912,3.1209526,-2.6072106,0
-3.78715,3.243723,-4.09039,3.737535,-3.3360684,2.7753375,1
-3.32261,2.780005,-3.33719,2.95737,-1.8831776,1.6088934,1
-1.15272,0.970027,-2.5113,2.073113,-0.9509308,0.7510273,1
-3.71332,3.197855,-3.92513,3.414477,-3.364248,2.7376933,1
2.822346,-2.37292,2.626077,-2.35793,2.9755054,-2.4439144,1
-2.96823,2.488796,2.645675,-2.24979,-3.2739072,2.692847,1
-3.72797,3.211476,-4.23405,3.657671,-3.3289704,2.7599614,1
3.27088,-2.75,4.011375,-3.29776,3.1030295,-2.6110387,0
-2.66825,2.244821,-3.44073,2.942375,-3.407398,2.763186,1
-3.82877,3.253913,-3.54001,2.870107,-3.3654299,2.8000996,1
-1.44037,1.133808,-3.02698,2.496083,-2.2369697,1.890715,1
-3.82659,3.32354,-4.32696,3.883767,-3.3224885,2.7716873,1
-3.22687,2.680558,-3.75223,3.220554,-3.0991251,2.5892413,1
3.422903,-2.87942,4.025442,-3.56103,3.144606,-2.6597235,0
-3.6371,3.098992,-3.79801,3.393978,-3.372252,2.783285,1
-3.56298,2.980352,-3.16039,2.698253,-3.384301,2.834393,1
-3.61955,3.143379,-3.19433,2.789795,-3.052173,2.5637603,1
2.877776,-2.40312,3.300012,-2.67841,2.9446857,-2.3600986,0
3.429486,-2.88449,3.948848,-3.41973,3.1679342,-2.68527,0
2.861273,-2.42482,3.129283,-2.73598,2.8066995,-2.2300382,0
3.145619,-2.6478,3.505318,-2.92921,3.042168,-2.5208743,0
3.291233,-2.77389,2.802441,-2.37083,2.621516,-2.1515634,0
-3.73596,3.204664,-3.82808,3.397867,-3.286846,2.6830375,1
-2.92416,2.397367,-2.9144,2.500069,-3.360351,2.7416828,1
-3.77561,3.236017,-4.15781,3.459573,-3.3473372,2.8021224,1
-3.84868,3.347813,-3.92286,3.464704,-3.3987353,2.8358371,1
3.34629,-2.81593,3.522254,-3.12041,3.137682,-2.6691296,0
2.72336,-2.27266,3.498359,-2.99565,2.9639013,-2.3871865,0
-0.39376,0.265595,0.229348,-0.06018,-1.5716026,1.3319144,1
3.102627,-2.60086,3.481479,-2.92015,3.1169164,-2.6374855,0
-3.3928,2.863416,-3.27503,2.901251,-3.3940928,2.8373733,1
1.885944,-1.52276,1.76981,-1.38408,2.9604266,-2.4459283,1
-3.55008,3.012189,-3.20965,3.074434,-2.8822463,2.2743323,1
-3.15207,2.642711,-2.539,2.231134,-3.3875256,2.7640655,1
-2.79309,2.298304,-2.41262,2.016017,-2.812085,2.251701,1
3.199257,-2.66393,2.63315,-2.14048,3.107956,-2.618767,0
-2.3246,1.941595,-0.42652,0.217333,-2.4807336,2.0977948,1
-3.60755,3.084363,-3.1755,2.712671,-3.390698,2.7733505,1
-3.63852,3.087053,-3.98975,3.598076,-3.3533652,2.8133106,1
2.760704,-2.31943,2.076374,-1.74191,2.7515693,-2.115267,0
-2.84503,2.380322,-0.97858,0.748025,-2.4165018,2.1271386,1
-0.20857,0.217157,3.012681,-2.4874,2.7011566,-2.1321733,0
3.32026,-2.7751,3.730053,-3.24863,3.159541,-2.666072,0
3.392338,-2.85371,3.942199,-3.3752,3.12788,-2.61351,0
3.397671,-2.83873,4.029772,-3.44004,3.1518495,-2.6570754,0
-3.16528,2.712379,-0.26856,0.344714,-1.6432394,1.4249077,1
2.090356,-1.66443,0.650674,-0.81334,2.8645785,-2.296501,0
3.201232,-2.72486,3.437445,-2.92206,2.2745042,-1.7304384,0
-3.75942,3.274941,-4.08874,3.94383,-3.3749886,2.8033364,1
-2.6005,2.178137,-3.22437,2.722622,-3.075165,2.5196462,1
-3.01245,2.570959,-3.33327,2.76575,-2.2611349,2.0965936,1
-3.86397,3.366206,-4.14055,3.408025,-3.3892415,2.8209329,1
3.329978,-2.80605,3.715768,-3.05024,3.1527534,-2.6654208,0
-3.34656,2.856151,-3.41342,3.105997,-3.3655152,2.758407,1
-3.75574,3.177449,-3.48117,3.167817,-3.3723547,2.8083775,1
-3.05424,2.57072,-2.32618,2.055203,-3.3818297,2.8099651,1
-2.44862,1.983752,0.862004,-0.84049,-2.6016867,2.1773665,1
2.782048,-2.34201,3.05253,-2.41614,1.3312773,-1.129734,0
3.185097,-2.6363,3.672175,-3.21394,3.093041,-2.5742412,0
3.118306,-2.63549,3.702187,-3.22925,2.9804564,-2.4126053,0
-1.9763,1.59175,-1.05157,0.445227,1.7210146,-1.4276727,0
-1.45284,1.123018,-2.18399,1.870012,-0.3297189,0.21675074,1
3.334377,-2.79288,3.844276,-3.33906,3.1240444,-2.6287034,0
3.238751,-2.71583,3.257658,-2.82386,2.4267235,-1.8343602,0
3.300704,-2.7655,3.76896,-3.32167,2.8798587,-2.316276,0
-3.37833,2.857015,-3.7115,3.237076,-1.3196621,1.1818355,1
-2.94933,2.450567,-2.71046,2.50594,-2.7844102,2.3273404,1
3.352484,-2.82645,4.12024,-3.54711,3.1408372,-2.6437914,0
-3.74054,3.188722,-3.52166,2.605586,-3.3729134,2.7859852,1
2.61956,-2.20223,3.520891,-2.99596,3.1642451,-2.668488,0
-3.13335,2.597871,-2.78229,2.410074,-3.2155895,2.5691488,1
3.353943,-2.82108,3.185654,-2.59336,2.9225328,-2.4176521,0
-3.81727,3.316978,-4.51213,3.940357,-3.345197,2.771799,1
2.436686,-2.03245,3.773055,-3.15286,3.1190653,-2.622184,0
3.346336,-2.82976,3.596715,-3.08919,3.1242213,-2.6297343,0
-3.02349,2.501066,-3.61304,3.253331,-2.5875168,2.0674067,1
2.235132,-1.83804,1.315197,-0.93641,-3.0560052,2.5240123,1
3.238899,-2.75055,3.286485,-2.68061,3.0766456,-2.5692017,0
-3.43486,2.99066,-3.47299,3.051742,-3.39069,2.780362,1
1.648639,-1.35282,0.058722,-0.15574,2.1909509,-1.6689546,1
-3.64573,3.127395,-4.07182,3.463526,-3.405571,2.7989786,1
3.222375,-2.71623,3.50365,-2.91488,3.119222,-2.6360207,0
-3.58798,3.061314,-2.61073,2.063983,-3.2284632,2.7000365,1
-1.73606,1.402289,-1.48899,1.349027,-2.5374575,2.1529417,1
1.152911,-0.91514,2.52847,-2.22351,2.6349835,-2.029418,0
-3.64269,3.119406,-3.70489,3.106255,-3.3319519,2.700133,1
-3.11803,2.598577,-2.73473,2.507894,-2.6451304,2.088842,1
2.342453,-1.95398,-1.21891,0.887847,-1.8703843,1.6007581,1
-0.38026,0.347183,-1.18676,0.956585,-0.7889181,0.7268466,0
3.134813,-2.65219,2.300871,-1.87831,3.0961497,-2.5502858,0
3.191313,-2.69927,3.844891,-3.28556,3.1559207,-2.6840816,0
-1.05134,0.825567,-2.39339,2.000759,-3.1886623,2.6123648,1
-3.45239,2.94811,-3.51483,2.897234,-3.3633027,2.8146355,1
2.725007,-2.29286,2.215088,-1.83239,2.1385622,-1.6637368,0
-1.08681,0.879759,-1.7188,1.089332,-3.4011245,2.7833197,1
-3.79167,3.287446,-3.5704,3.125625,-3.4022636,2.8027747,1
-2.90218,2.438875,1.839384,-1.48218,1.8127012,-1.5042182,0
-3.24152,2.76761,-0.82647,0.726345,-2.7890475,2.3140852,1
-2.5316,2.074385,-2.50599,1.906624,-3.2764182,2.631251,1
3.319444,-2.80009,3.526735,-3.15328,3.124255,-2.630872,0
3.271923,-2.75708,3.771282,-3.23347,3.1037247,-2.6018467,0
-3.61409,3.041635,-3.42232,2.911169,-3.1298826,2.607901,1
2.796622,-2.3402,2.071721,-1.82796,2.7828014,-2.1717825,0
3.202737,-2.72013,3.237377,-2.84705,3.0540507,-2.553052,0
-0.84363,0.679627,-1.626,1.174314,0.1379267,-0.022666002,1
-3.44499,2.952752,-3.09338,2.711913,-3.4066358,2.784443,1
-3.5892,3.069037,-3.21561,2.786931,-3.3462713,2.7275198,1
3.317759,-2.78993,2.614776,-2.37379,3.0044594,-2.461846,0
3.401116,-2.85828,4.008301,-3.44486,3.1481915,-2.666584,0
2.724432,-2.29352,2.537739,-2.13866,2.9486387,-2.4063532,0
1.71562,-1.34941,3.194677,-2.72302,2.3136215,-1.7213476,0
-1.87108,1.523122,-2.40116,2.091152,-2.6193643,2.1973403,1
3.055573,-2.55937,3.538392,-2.91743,3.0760195,-2.549582,0
2.704901,-2.28248,3.269599,-2.82426,3.0221996,-2.4461055,0
3.38525,-2.85868,3.444514,-3.14207,3.1589763,-2.66708,0
3.391037,-2.85732,3.970843,-3.37337,3.1288543,-2.660927,0
-3.78142,3.319277,-3.83406,3.247171,-3.435808,2.836204,1
1.552974,-1.30904,-0.66125,0.328048,1.729542,-1.2379601,1
-2.61291,2.200693,-2.72951,2.233116,-3.11741,2.4998772,1
-3.39295,2.936209,-3.5691,3.043768,-3.3946884,2.794814,1
-3.35877,2.899932,-3.02914,2.59192,-3.403282,2.8589582,1
3.332086,-2.80005,2.787541,-2.56142,3.1686025,-2.6725557,0
3.25478,-2.76309,3.455759,-2.89953,3.0342352,-2.4947278,0
-3.23389,2.726161,-2.36624,1.939422,-3.3499377,2.8011918,1
3.15103,-2.64045,4.046526,-3.43508,3.1118562,-2.6196814,0
-3.62701,3.117781,-3.56091,2.690534,-3.3988502,2.784572,1
3.270983,-2.77092,3.714319,-3.15638,3.1337788,-2.6473105,0
-3.70387,3.20116,-3.98208,3.512173,-3.3520153,2.7778742,1
0.569114,-0.48807,-0.91409,0.660858,-2.9420218,2.5003,1
2.585107,-2.17972,4.069817,-3.39676,3.0053933,-2.4465363,0
-3.77908,3.289782,-3.53405,2.985277,-3.3490462,2.7550333,1
3.410505,-2.87997,4.191581,-3.60254,3.1624312,-2.673641,0
-3.73668,3.204086,-3.07079,2.57912,-3.381426,2.7572582,1
2.026485,-1.62777,-1.2808,0.836493,2.1178246,-1.5662231,0
-2.30206,1.882062,-2.00924,1.776488,-2.5230944,2.1247752,1
-3.46808,2.944782,-4.07394,3.414538,-3.3909736,2.7678065,1
0.660229,-0.59256,3.127346,-2.81248,-0.4818326,0.1914687,1
-3.10028,2.61393,-0.10266,-0.22973,-0.060015142,0.13025819,1
-3.86927,3.337481,-3.97467,3.687047,-3.3298743,2.7718105,1
2.700831,-2.20543,0.521644,-0.80569,3.104291,-2.59079,0
2.009569,-1.67517,0.834222,-0.71722,-0.034502506,0.0969418,0
0.136393,-0.16762,-2.23506,2.15294,0.21608427,-0.221388,1
2.215445,-1.82687,-0.33391,0.177548,2.7970488,-2.233809,0
3.366607,-2.82591,3.448913,-3.02165,3.1045473,-2.5869982,0
-2.1876,1.769892,-3.58504,2.898514,-2.7580466,2.2281857,1
3.192014,-2.70508,2.929682,-2.43933,-0.99016505,0.90284675,0
1.962351,-1.5982,2.384476,-2.34528,1.6252549,-1.2719903,0
3.403339,-2.86734,4.077848,-3.40429,3.0893753,-2.5648954,0
1.777112,-1.47733,-1.27615,1.006637,1.5319414,-1.1767892,0
-3.41926,2.936452,-3.22481,2.86669,-3.3772085,2.8115075,1
-3.83699,3.322993,-4.39088,3.891838,-3.3223822,2.7710965,1
3.169147,-2.66483,4.060705,-3.50228,3.0339468,-2.4977834,0
3.442537,-2.89954,3.868927,-3.30925,3.1439106,-2.670461,0
-3.76671,3.207761,-3.76863,3.453702,-3.3437214,2.768028,1
3.224355,-2.70621,3.644792,-3.13906,3.1508968,-2.6475887,0
-3.70211,3.183507,-4.23324,3.707628,-3.3827152,2.804767,1
2.631252,-2.2068,3.430483,-2.88704,2.9991548,-2.4456046,0
-3.37966,2.878615,-4.25253,3.714644,-3.420701,2.8080099,1
-3.39917,2.847027,-3.50164,3.403297,-2.7242606,2.2376206,1
1.751981,-1.4445,1.81957,-1.40926,1.5344124,-1.3241756,0
-3.41596,2.899314,-1.56485,1.291718,-3.1836503,2.6562278,1
-3.47056,2.969417,-3.4919,2.939407,-3.000062,2.412247,1
-3.70478,3.190528,-3.56651,3.22313,-3.4188046,2.7729506,1
-0.96867,0.894537,-0.29857,0.068553,-2.6046138,2.1042442,1
2.774906,-2.31111,3.383656,-2.86951,0.4677235,-0.2953283,0
-3.18789,2.680979,-2.87763,2.532399,-2.6462784,2.2435887,1
3.346257,-2.80142,3.829788,-3.23224,2.7206342,-2.123809,0
3.065952,-2.57789,3.518791,-2.97482,2.9103582,-2.3807442,0
-3.77414,3.243487,-3.34864,2.824666,-3.320744,2.76248,1
3.033459,-2.5498,3.099933,-2.59547,2.9447594,-2.3933578,0
1.921132,-1.53229,3.670078,-3.11918,3.0996282,-2.5990903,0
0.165755,-0.17357,1.356842,-1.26642,-3.1779892,2.624314,1
2.896689,-2.40376,3.604492,-3.15252,2.9145958,-2.356803,0
3.115304,-2.60278,2.094363,-1.83922,2.9569836,-2.3733373,0
3.304797,-2.78508,3.634642,-3.06999,3.128569,-2.6618035,0
3.365524,-2.83776,3.533792,-2.961,2.9809625,-2.4547045,0
3.438488,-2.8672,3.989488,-3.3345,3.1183531,-2.6106932,0
-3.58566,3.071666,-3.36047,3.12377,-3.3837047,2.7928886,1
-3.847,3.369789,-4.21812,3.759972,-3.4074848,2.8128927,1
3.39866,-2.84636,3.658466,-3.21446,3.14497,-2.6720555,0
-3.3996,2.844923,-1.02641,0.817564,-0.42543337,0.24287428,1
3.388101,-2.84643,4.032244,-3.47341,3.1419263,-2.6612713,0
-3.60459,3.056429,-3.60188,3.145675,-3.446611,2.8326375,1
2.966677,-2.53621,3.170981,-2.70008,2.9738503,-2.390677,0
1.484912,-1.21802,1.173031,-1.14447,3.0842843,-2.6109946,0
-3.43656,2.91712,-3.47232,3.015497,-1.9923213,1.7316288,1
2.476591,-2.05769,2.018281,-1.79562,1.7908092,-1.3188431,0
-3.68964,3.137597,-3.48861,2.745122,-3.3307657,2.7469566,1
2.85729,-2.40182,3.14164,-2.66398,3.0943081,-2.59898,0
2.842627,-2.35856,3.35469,-3.02456,-0.02542493,-0.000997233,0
-0.17258,0.148821,0.947122,-0.86819,0.35550115,-0.16401312,1
2.714796,-2.31489,1.313929,-1.19032,2.1396575,-1.6850672,0
2.299868,-1.90488,2.884266,-2.41243,2.9936445,-2.453416,0
2.030013,-1.68031,1.479578,-1.10907,-1.1732075,1.1225314,0
-3.79825,3.286242,-3.33568,3.146076,-3.3816664,2.76752,1
-3.13815,2.603816,-2.35924,1.973385,-3.0173843,2.404557,1
-3.0544,2.530745,-3.27644,2.680907,-3.029603,2.5414732,1
-3.78671,3.227823,-3.86986,3.704727,-3.3179555,2.6829107,1
3.069469,-2.57761,3.338995,-2.83627,3.0256824,-2.5206032,0
3.271594,-2.75402,3.560812,-3.16058,2.9968493,-2.480906,0
0.986211,-0.79168,-3.31943,2.47887,-2.4139705,1.8939332,1
-2.58167,2.260233,-2.49894,1.764879,-0.24520773,0.15844491,1
-3.78841,3.256501,-4.13331,3.815532,-3.400183,2.797703,1
2.504277,-2.10144,2.332094,-2.0841,1.8199008,-1.3298528,1
-2.23408,1.867262,-1.54516,1.040088,-2.3159993,2.0264733,0
3.044794,-2.57151,3.01033,-2.53102,2.9231386,-2.3977501,0
2.014712,-1.65431,-0.20082,0.01875,3.0844927,-2.6058872,1
1.556584,-1.29258,3.01462,-2.50473,2.9477124,-2.387572,0
2.63718,-2.21147,2.439736,-1.90337,0.7257549,-0.58941054,0
1.534664,-1.27791,2.445801,-2.03851,1.9620134,-1.5556648,1
3.263152,-2.77291,3.110258,-2.59087,2.7564478,-2.1962223,0
2.928521,-2.49763,2.075031,-1.79713,3.115163,-2.6164787,0
-3.47074,3.01104,-3.08589,2.627382,-3.3871367,2.734039,1
-3.11707,2.602946,-0.48107,0.217628,-3.0845983,2.4771965,1
3.10469,-2.60157,3.805487,-3.25041,3.1630528,-2.6730995,0
2.688839,-2.24841,2.823367,-2.46317,2.5049133,-1.9194885,0
3.252726,-2.73368,1.839254,-1.76861,2.951447,-2.406451,0
-3.76285,3.279562,-4.11682,3.537292,-3.4027352,2.7828128,1
1.323737,-1.05594,-2.6232,2.037484,-2.2667885,1.9386008,1
3.30202,-2.76432,3.76829,-3.22662,3.1244407,-2.6325257,0
2.754789,-2.31037,-0.61346,0.097596,2.955963,-2.3945315,0
0.648285,-0.44886,-2.0827,1.874386,-2.3929493,1.9827342,1
3.375265,-2.80429,3.899921,-3.36165,3.1523407,-2.6735666,0
3.047696,-2.51714,3.052486,-2.51703,2.5832276,-1.9790471,0
-0.0276,0.078422,-2.71491,1.828605,1.6594565,-1.3764176,1
1.465939,-1.25362,2.214403,-1.95269,-3.4004853,2.6992052,0
-3.32296,2.772341,-2.52462,1.700339,-3.156967,2.5749805,1
2.259785,-1.9147,2.013881,-1.69195,1.6996887,-1.3343048,0
3.255214,-2.72261,2.808899,-2.42282,3.046182,-2.50346,0
-2.10005,1.696551,-2.70256,2.236669,2.033816,-1.4927171,0
-0.62397,0.518132,1.184817,-1.02385,-0.7133244,0.42180598,1
1.359554,-1.07895,-1.55919,0.872924,1.7739024,-1.349195,0
-2.64189,2.162239,-3.10495,2.571586,-2.115581,1.8788645,1
-3.44837,2.900127,-3.57737,3.162228,-3.3876903,2.7840827,1
3.149,-2.65697,3.107122,-2.72201,2.4814222,-1.8426191,0
-1.91972,1.576671,-1.1615,0.758018,-3.342368,2.714321,1
-3.39144,2.951304,-2.7256,2.169646,-2.5934548,2.1255481,1
2.539948,-2.12576,1.903614,-1.6526,3.0330396,-2.4901762,1
-2.03156,1.644622,-3.29672,2.847984,-3.0548556,2.4803622,1
-3.57222,3.039488,-3.34788,2.882394,-3.3784144,2.7920668,1
3.480714,-2.91632,4.033388,-3.56299,2.920121,-2.3253953,0
-3.77012,3.265929,-3.79478,3.22904,-3.3755462,2.7325912,1
-3.51509,2.960953,-3.42957,2.854629,-3.431695,2.8728466,1
-3.37809,2.873172,-3.73019,3.199672,-3.1440299,2.479452,1
3.224106,-2.71619,2.343231,-2.01729,3.0428154,-2.4795046,0
-3.60532,3.096442,-3.58341,3.122779,-3.3904,2.7960007,1
0.984139,-0.76222,2.119477,-2.08456,1.1612164,-0.897236,1
-3.80268,3.294244,-3.38625,3.090479,-3.3900769,2.7799625,1
3.345757,-2.82514,3.545872,-2.99784,2.8662887,-2.3001997,0
3.421609,-2.88344,3.792868,-3.34886,3.0882413,-2.611678,0
3.11222,-2.557,3.542083,-3.15786,3.0508444,-2.5546293,0
3.316647,-2.79437,4.036525,-3.39162,3.084282,-2.5721524,0
3.455097,-2.89674,4.079742,-3.41741,3.1541781,-2.6644955,0
1.971115,-1.63413,0.256371,-0.42477,2.1801653,-1.6253204,1
2.379988,-1.99283,0.068599,-0.23944,0.8129889,-0.7061441,0
-3.8532,3.346749,-4.60846,4.019077,-3.3901327,2.817692,1
-2.23704,1.85984,-1.53829,1.207588,-3.0298994,2.5413313,1
-3.27106,2.77303,-3.97695,3.413119,-3.3767664,2.8018384,1
-2.72294,2.283226,-2.06811,1.704766,-3.4304135,2.7887716,1
3.092493,-2.62165,3.168688,-2.65663,2.9802644,-2.4235337,0
-3.77876,3.248903,-4.20987,3.675336,-3.342648,2.7949145,1
3.158792,-2.70207,3.185748,-2.98996,3.074282,-2.550567,0
3.415191,-2.86573,4.035306,-3.44763,3.0509908,-2.5607102,0
-3.15885,2.672822,-3.22905,2.651247,-3.3793836,2.7805803,1
-3.57472,2.992698,-2.76954,2.23373,-3.1267905,2.470948,1
-3.47332,2.953822,-2.41608,2.236196,-2.6603265,2.1514533,1
-3.75492,3.283841,-3.69359,3.203811,-3.388248,2.8176584,1
2.112156,-1.75511,-3.14662,2.895199,2.5083785,-1.9233997,0
-3.72399,3.24168,-3.40719,2.767314,-2.945233,2.4055955,1
-1.94779,1.610401,-2.84037,2.431089,-2.6473572,2.1813073,1
-3.78701,3.240391,-4.04975,3.439921,-3.3477845,2.7910633,1
-3.28782,2.793785,-2.96695,2.550715,-3.2553349,2.6557474,1
-3.2667,2.736352,-2.40708,1.747402,-2.8707871,2.270458,1
3.258,-2.71637,2.101514,-1.74547,3.150941,-2.644556,0
1.709071,-1.41281,0.601924,-0.75274,-1.1568159,1.1176442,0
3.347031,-2.81396,4.017212,-3.46269,3.1785514,-2.6861038,0
-3.81534,3.319069,-3.79007,3.387727,-3.41019,2.8288233,1
-1.80681,1.504797,3.388979,-2.92571,2.2539494,-1.7043716,0
3.214809,-2.67475,3.534193,-3.10858,3.0546923,-2.538841,0
-3.69144,3.210915,-3.06955,2.790505,-3.2558475,2.6644173,1
-3.68039,3.197608,-4.06887,3.464057,-3.4125988,2.8438249,1
-3.50627,2.985775,-3.11141,2.711631,-3.2667167,2.7111447,1
-3.34654,2.83653,-3.57177,3.175494,-3.4120202,2.7755685,1
2.315223,-1.93266,3.82071,-3.26603,3.1399133,-2.6628032,0
-2.69231,2.287217,-1.39872,1.084321,-2.4142504,1.8954194,1
1.511134,-1.22231,1.049977,-0.92236,-1.8449419,1.5365863,0
-0.68931,0.653772,2.564639,-2.16077,3.1368458,-2.6593692,1
-3.67926,3.211036,-3.69222,3.254383,-3.396182,2.7727988,1
-3.31654,2.754414,-3.46448,3.280846,-3.1646514,2.580353,1
-2.77659,2.280205,-2.34814,1.867541,-1.7040569,1.556448,0
-3.86399,3.341729,-2.94552,2.625321,-2.3133626,1.9582518,1
-1.12315,0.891845,0.268079,-0.51975,1.2938143,-1.0739766,1
3.309492,-2.80136,3.680821,-3.22358,3.0752652,-2.5623808,0
-3.87814,3.355906,-3.83122,3.09668,-3.4355109,2.8391836,1
-2.86584,2.348571,-3.2191,2.875573,-3.343295,2.7579894,1
3.434198,-2.88069,4.077943,-3.45532,3.186489,-2.7156472,0
-3.66958,3.111954,-3.10862,2.665816,-3.2987998,2.7716115,1
2.224809,-1.82096,0.769743,-0.78362,0.21439555,-0.14002363,1
-0.18095,0.096252,2.303423,-1.86636,2.5732796,-1.9208615,0
-3.23725,2.70179,-3.43228,3.047312,-3.3536518,2.7406297,1
-3.61108,3.083917,-3.38176,3.000774,-3.4090185,2.8187034,1
-3.82916,3.330242,-4.1218,3.824906,-3.3639665,2.8078191,1
-3.15611,2.648697,-4.1445,3.620991,-3.3592803,2.8082397,1
-3.313,2.839935,-1.95875,1.547151,-3.4343417,2.83306,1
-2.77938,2.269058,-2.50469,2.162939,-3.2327507,2.6628962,1
-3.57181,3.063328,-3.3359,2.893401,-3.353661,2.7508318,1
-3.69575,3.203197,-3.91128,3.544745,-3.3962274,2.757478,1
3.296596,-2.74492,3.760526,-3.21909,2.7394516,-2.1518226,0
-3.85223,3.376298,-4.17276,3.484933,-3.3988366,2.816188,1
-2.71694,2.267364,-3.34395,3.03483,-1.6407799,1.4777937,1
-3.35735,2.951245,-3.46525,3.512053,-3.24988,2.6130135,1
3.254771,-2.75078,3.62975,-3.08524,3.1210988,-2.6372235,0
-1.04857,0.879766,-1.85879,1.428118,-2.0276334,1.7537624,1
-3.72816,3.186605,-3.48938,3.118053,-3.3707836,2.8468065,1
-3.43917,2.930783,-3.3659,3.128842,-2.9287267,2.392471,1
